,Index,0
4785,T30239126,1
4786,T30239127,1
4787,T30239128,0
4788,T30239129,1
4789,T30239130,1
4790,T30239131,0
4791,T30239132,1
4792,T30239133,0
4793,T30239134,1
4794,T30239135,1
4795,T30239136,1
4796,T30239137,1
4797,T30239138,1
4798,T30239139,1
4799,T30239140,1
4800,T30239141,1
4801,T30239142,1
4802,T30239143,1
4803,T30239144,1
4804,T30239145,0
4805,T30239146,0
4806,T30239147,1
4807,T30239148,1
4808,T30239149,0
4809,T30239150,0
4810,T30239151,1
4811,T30239152,1
4812,T30239153,0
4813,T30239154,0
4814,T30239155,1
4815,T30239156,1
4816,T30239157,1
4817,T30239158,0
4818,T30239159,1
4819,T30239160,1
4820,T30239161,1
4821,T30239162,0
4822,T30239163,1
4823,T30239164,0
4824,T30239165,1
4825,T30239166,1
4826,T30239167,1
4827,T30239168,1
4828,T30239169,1
4829,T30239170,1
4830,T30239171,0
4831,T30239172,1
4832,T30239173,1
4833,T30239174,1
4834,T30239175,1
4835,T30239176,0
4836,T30239177,1
4837,T30239178,1
4838,T30239179,1
4839,T30239180,1
4840,T30239181,1
4841,T30239182,1
4842,T30239183,1
4843,T30239184,0
4844,T30239185,1
4845,T30239186,1
4846,T30239187,1
4847,T30239188,0
4848,T30239189,1
4849,T30239190,1
4850,T30239191,1
4851,T30239192,1
4852,T30239193,1
4853,T30239194,1
4854,T30239195,1
4855,T30239196,0
4856,T30239197,1
4857,T30239198,1
4858,T30239199,0
4859,T30239200,1
4860,T30239201,1
4861,T30239202,1
4862,T30239203,1
4863,T30239204,1
4864,T30239205,1
4865,T30239206,1
4866,T30239207,1
4867,T30239208,1
4868,T30239209,0
4869,T30239210,1
4870,T30239211,1
4871,T30239212,1
4872,T30239213,1
4873,T30239214,1
4874,T30239215,1
4875,T30239216,0
4876,T30239217,1
4877,T30239218,1
4878,T30239219,1
4879,T30239220,1
4880,T30239221,1
4881,T30239222,1
4882,T30239223,0
4883,T30239224,1
4884,T30239225,1
4885,T30239226,1
4886,T30239227,1
4887,T30239228,1
4888,T30239229,1
4889,T30239230,1
4890,T30239231,1
4891,T30239232,1
4892,T30239233,1
4893,T30239234,1
4894,T30239235,1
4895,T30239236,1
4896,T30239237,1
4897,T30239238,1
4898,T30239239,1
4899,T30239240,0
4900,T30239241,0
4901,T30239242,1
4902,T30239243,0
4903,T30239244,1
4904,T30239245,1
4905,T30239246,1
4906,T30239247,1
4907,T30239248,1
4908,T30239249,1
4909,T30239250,1
4910,T30239251,1
4911,T30239252,1
4912,T30239253,1
4913,T30239254,1
4914,T30239255,0
4915,T30239256,1
4916,T30239257,0
4917,T30239258,1
4918,T30239259,1
4919,T30239260,1
4920,T30239261,1
4921,T30239262,1
4922,T30239263,0
4923,T30239264,1
4924,T30239265,1
4925,T30239266,1
4926,T30239267,1
4927,T30239268,1
4928,T30239269,1
4929,T30239270,1
4930,T30239271,0
4931,T30239272,1
4932,T30239273,0
4933,T30239274,1
4934,T30239275,0
4935,T30239276,1
4936,T30239277,0
4937,T30239278,1
4938,T30239279,1
4939,T30239280,0
4940,T30239281,1
4941,T30239282,1
4942,T30239283,0
4943,T30239284,0
4944,T30239285,0
4945,T30239286,1
4946,T30239287,1
4947,T30239288,1
4948,T30239289,1
4949,T30239290,1
4950,T30239291,1
4951,T30239292,1
4952,T30239293,1
4953,T30239294,0
4954,T30239295,0
4955,T30239296,0
4956,T30239297,1
4957,T30239298,1
4958,T30239299,0
4959,T30239300,1
4960,T30239301,0
4961,T30239302,1
4962,T30239303,0
4963,T30239304,1
4964,T30239305,1
4965,T30239306,1
4966,T30239307,1
4967,T30239308,0
4968,T30239309,1
4969,T30239310,1
4970,T30239311,1
4971,T30239312,1
4972,T30239313,1
4973,T30239314,1
4974,T30239315,0
4975,T30239316,1
4976,T30239317,1
4977,T30239318,1
4978,T30239319,1
4979,T30239320,1
4980,T30239321,0
4981,T30239322,1
4982,T30239323,1
4983,T30239324,0
4984,T30239325,0
4985,T30239326,1
4986,T30239327,0
4987,T30239328,1
4988,T30239329,1
4989,T30239330,1
4990,T30239331,1
4991,T30239332,0
4992,T30239333,1
4993,T30239334,0
4994,T30239335,0
4995,T30239336,1
4996,T30239337,1
4997,T30239338,1
4998,T30239339,1
4999,T30239340,0
5000,T30239341,0
5001,T30239342,1
5002,T30239343,1
5003,T30239344,1
5004,T30239345,1
5005,T30239346,1
5006,T30239347,1
5007,T30239348,1
5008,T30239349,0
5009,T30239350,1
5010,T30239351,1
5011,T30239352,0
5012,T30239353,1
5013,T30239354,1
5014,T30239355,1
5015,T30239356,1
5016,T30239357,1
5017,T30239358,1
5018,T30239359,1
5019,T30239360,1
5020,T30239361,0
5021,T30239362,1
5022,T30239363,1
5023,T30239364,1
5024,T30239365,1
5025,T30239366,1
5026,T30239367,1
5027,T30239368,1
5028,T30239369,1
5029,T30239370,0
5030,T30239371,1
5031,T30239372,1
5032,T30239373,1
5033,T30239374,1
5034,T30239375,1
5035,T30239376,1
5036,T30239377,1
5037,T30239378,0
5038,T30239379,1
5039,T30239380,1
5040,T30239381,1
5041,T30239382,1
5042,T30239383,1
5043,T30239384,1
5044,T30239385,1
5045,T30239386,1
5046,T30239387,0
5047,T30239388,0
5048,T30239389,0
5049,T30239390,0
5050,T30239391,0
5051,T30239392,1
5052,T30239393,0
5053,T30239394,0
5054,T30239395,1
5055,T30239396,1
5056,T30239397,0
5057,T30239398,0
5058,T30239399,1
5059,T30239400,0
5060,T30239401,1
5061,T30239402,1
5062,T30239403,1
5063,T30239404,1
5064,T30239405,1
5065,T30239406,0
5066,T30239407,1
5067,T30239408,1
5068,T30239409,1
5069,T30239410,1
5070,T30239411,0
5071,T30239412,1
5072,T30239413,1
5073,T30239414,0
5074,T30239415,1
5075,T30239416,1
5076,T30239417,1
5077,T30239418,1
5078,T30239419,1
5079,T30239420,1
5080,T30239421,1
5081,T30239422,0
5082,T30239423,1
5083,T30239424,1
5084,T30239425,0
5085,T30239426,0
5086,T30239427,0
5087,T30239428,1
5088,T30239429,1
5089,T30239430,1
5090,T30239431,1
5091,T30239432,1
5092,T30239433,1
5093,T30239434,1
5094,T30239435,1
5095,T30239436,1
5096,T30239437,1
5097,T30239438,1
5098,T30239439,1
5099,T30239440,1
5100,T30239441,1
5101,T30239442,1
5102,T30239443,1
5103,T30239444,1
5104,T30239445,0
5105,T30239446,1
5106,T30239447,0
5107,T30239448,1
5108,T30239449,1
5109,T30239450,0
5110,T30239451,1
5111,T30239452,1
5112,T30239453,1
5113,T30239454,1
5114,T30239455,1
5115,T30239456,0
5116,T30239457,0
5117,T30239458,1
5118,T30239459,0
5119,T30239460,1
5120,T30239461,1
5121,T30239462,1
5122,T30239463,1
5123,T30239464,0
5124,T30239465,1
5125,T30239466,1
5126,T30239467,1
5127,T30239468,1
5128,T30239469,1
5129,T30239470,1
5130,T30239471,1
5131,T30239472,1
5132,T30239473,1
5133,T30239474,1
5134,T30239475,1
5135,T30239476,1
5136,T30239477,0
5137,T30239478,0
5138,T30239479,0
5139,T30239480,1
5140,T30239481,1
5141,T30239482,1
5142,T30239483,1
5143,T30239484,1
5144,T30239485,0
5145,T30239486,1
5146,T30239487,0
5147,T30239488,1
5148,T30239489,1
5149,T30239490,1
5150,T30239491,1
5151,T30239492,1
5152,T30239493,1
5153,T30239494,1
5154,T30239495,1
5155,T30239496,1
5156,T30239497,1
5157,T30239498,1
5158,T30239499,1
5159,T30239500,1
5160,T30239501,1
5161,T30239502,1
5162,T30239503,1
5163,T30239504,1
5164,T30239505,1
5165,T30239506,1
5166,T30239507,0
5167,T30239508,1
5168,T30239509,1
5169,T30239510,1
5170,T30239511,1
5171,T30239512,1
5172,T30239513,1
5173,T30239514,1
5174,T30239515,1
5175,T30239516,1
5176,T30239517,0
5177,T30239518,1
5178,T30239519,1
5179,T30239520,1
5180,T30239521,1
5181,T30239522,1
5182,T30239523,1
5183,T30239524,0
5184,T30239525,1
5185,T30239526,0
5186,T30239527,1
5187,T30239528,1
5188,T30239529,1
5189,T30239530,1
5190,T30239531,1
5191,T30239532,1
5192,T30239533,1
5193,T30239534,1
5194,T30239535,1
5195,T30239536,1
5196,T30239537,1
5197,T30239538,1
5198,T30239539,0
5199,T30239540,1
5200,T30239541,1
5201,T30239542,1
5202,T30239543,1
5203,T30239544,1
5204,T30239545,1
5205,T30239546,1
5206,T30239547,0
5207,T30239548,1
5208,T30239549,1
5209,T30239550,0
5210,T30239551,0
5211,T30239552,1
5212,T30239553,1
5213,T30239554,1
5214,T30239555,1
5215,T30239556,1
5216,T30239557,1
5217,T30239558,0
5218,T30239559,1
5219,T30239560,1
5220,T30239561,0
5221,T30239562,0
5222,T30239563,1
5223,T30239564,1
5224,T30239565,0
5225,T30239566,1
5226,T30239567,1
5227,T30239568,1
5228,T30239569,1
5229,T30239570,1
5230,T30239571,0
5231,T30239572,1
5232,T30239573,1
5233,T30239574,1
5234,T30239575,1
5235,T30239576,1
5236,T30239577,0
5237,T30239578,1
5238,T30239579,0
5239,T30239580,1
5240,T30239581,1
5241,T30239582,1
5242,T30239583,1
5243,T30239584,1
5244,T30239585,0
5245,T30239586,1
5246,T30239587,1
5247,T30239588,1
5248,T30239589,1
5249,T30239590,1
5250,T30239591,1
5251,T30239592,1
5252,T30239593,1
5253,T30239594,1
5254,T30239595,1
5255,T30239596,1
5256,T30239597,0
5257,T30239598,0
5258,T30239599,0
5259,T30239600,1
5260,T30239601,0
5261,T30239602,1
5262,T30239603,1
5263,T30239604,1
5264,T30239605,0
5265,T30239606,1
5266,T30239607,1
5267,T30239608,0
5268,T30239609,1
5269,T30239610,1
5270,T30239611,1
5271,T30239612,0
5272,T30239613,1
5273,T30239614,1
5274,T30239615,1
5275,T30239616,1
5276,T30239617,0
5277,T30239618,1
5278,T30239619,1
5279,T30239620,1
5280,T30239621,1
5281,T30239622,1
5282,T30239623,0
5283,T30239624,1
5284,T30239625,1
5285,T30239626,1
5286,T30239627,1
5287,T30239628,1
5288,T30239629,1
5289,T30239630,1
5290,T30239631,0
5291,T30239632,1
5292,T30239633,1
5293,T30239634,0
5294,T30239635,0
5295,T30239636,1
5296,T30239637,1
5297,T30239638,0
5298,T30239639,1
5299,T30239640,0
5300,T30239641,1
5301,T30239642,0
5302,T30239643,1
5303,T30239644,1
5304,T30239645,1
5305,T30239646,1
5306,T30239647,0
5307,T30239648,0
5308,T30239649,1
5309,T30239650,1
5310,T30239651,0
5311,T30239652,1
5312,T30239653,1
5313,T30239654,0
5314,T30239655,1
5315,T30239656,1
5316,T30239657,1
5317,T30239658,1
5318,T30239659,0
5319,T30239660,1
5320,T30239661,1
5321,T30239662,1
5322,T30239663,1
5323,T30239664,1
5324,T30239665,1
5325,T30239666,1
5326,T30239667,1
5327,T30239668,1
5328,T30239669,1
5329,T30239670,0
5330,T30239671,1
5331,T30239672,1
5332,T30239673,1
5333,T30239674,1
5334,T30239675,0
5335,T30239676,1
5336,T30239677,0
5337,T30239678,1
5338,T30239679,0
5339,T30239680,1
5340,T30239681,0
5341,T30239682,1
5342,T30239683,1
5343,T30239684,1
5344,T30239685,1
5345,T30239686,1
5346,T30239687,1
5347,T30239688,0
5348,T30239689,1
5349,T30239690,1
5350,T30239691,0
5351,T30239692,1
5352,T30239693,1
5353,T30239694,1
5354,T30239695,0
5355,T30239696,1
5356,T30239697,1
5357,T30239698,1
5358,T30239699,0
5359,T30239700,0
5360,T30239701,1
5361,T30239702,1
5362,T30239703,1
5363,T30239704,0
5364,T30239705,1
5365,T30239706,1
5366,T30239707,1
5367,T30239708,1
5368,T30239709,0
5369,T30239710,0
5370,T30239711,1
5371,T30239712,0
5372,T30239713,1
5373,T30239714,1
5374,T30239715,0
5375,T30239716,1
5376,T30239717,1
5377,T30239718,1
5378,T30239719,1
5379,T30239720,1
5380,T30239721,1
5381,T30239722,1
5382,T30239723,1
5383,T30239724,0
5384,T30239725,0
5385,T30239726,1
5386,T30239727,1
5387,T30239728,1
5388,T30239729,1
5389,T30239730,0
5390,T30239731,1
5391,T30239732,1
5392,T30239733,0
5393,T30239734,0
5394,T30239735,1
5395,T30239736,1
5396,T30239737,1
5397,T30239738,1
5398,T30239739,1
5399,T30239740,1
5400,T30239741,0
5401,T30239742,0
5402,T30239743,1
5403,T30239744,1
5404,T30239745,1
5405,T30239746,0
5406,T30239747,1
5407,T30239748,1
5408,T30239749,1
5409,T30239750,0
5410,T30239751,1
5411,T30239752,1
5412,T30239753,1
5413,T30239754,0
5414,T30239755,0
5415,T30239756,1
5416,T30239757,1
5417,T30239758,1
5418,T30239759,0
5419,T30239760,0
5420,T30239761,0
5421,T30239762,1
5422,T30239763,1
5423,T30239764,1
5424,T30239765,1
5425,T30239766,1
5426,T30239767,1
5427,T30239768,0
5428,T30239769,1
5429,T30239770,0
5430,T30239771,1
5431,T30239772,1
5432,T30239773,1
5433,T30239774,1
5434,T30239775,1
5435,T30239776,1
5436,T30239777,1
5437,T30239778,1
5438,T30239779,1
5439,T30239780,1
5440,T30239781,1
5441,T30239782,0
5442,T30239783,1
5443,T30239784,1
5444,T30239785,1
5445,T30239786,1
5446,T30239787,1
5447,T30239788,1
5448,T30239789,0
5449,T30239790,0
5450,T30239791,0
5451,T30239792,1
5452,T30239793,1
5453,T30239794,1
5454,T30239795,1
5455,T30239796,1
5456,T30239797,1
5457,T30239798,0
5458,T30239799,1
5459,T30239800,0
5460,T30239801,1
5461,T30239802,1
5462,T30239803,0
5463,T30239804,1
5464,T30239805,1
5465,T30239806,0
5466,T30239807,1
5467,T30239808,0
5468,T30239809,1
5469,T30239810,0
5470,T30239811,1
5471,T30239812,0
5472,T30239813,1
5473,T30239814,0
5474,T30239815,1
5475,T30239816,1
5476,T30239817,0
5477,T30239818,1
5478,T30239819,1
5479,T30239820,1
5480,T30239821,1
5481,T30239822,1
5482,T30239823,1
5483,T30239824,1
5484,T30239825,1
5485,T30239826,1
5486,T30239827,0
5487,T30239828,0
5488,T30239829,1
5489,T30239830,0
5490,T30239831,1
5491,T30239832,1
5492,T30239833,0
5493,T30239834,0
5494,T30239835,1
5495,T30239836,1
5496,T30239837,1
5497,T30239838,0
5498,T30239839,1
5499,T30239840,1
5500,T30239841,1
5501,T30239842,1
5502,T30239843,1
5503,T30239844,0
5504,T30239845,1
5505,T30239846,1
5506,T30239847,1
5507,T30239848,0
5508,T30239849,0
5509,T30239850,1
5510,T30239851,0
5511,T30239852,1
5512,T30239853,1
5513,T30239854,1
5514,T30239855,1
5515,T30239856,1
5516,T30239857,1
5517,T30239858,1
5518,T30239859,1
5519,T30239860,0
5520,T30239861,1
5521,T30239862,1
5522,T30239863,0
5523,T30239864,1
5524,T30239865,0
5525,T30239866,0
5526,T30239867,0
5527,T30239868,1
5528,T30239869,1
5529,T30239870,0
5530,T30239871,1
5531,T30239872,1
5532,T30239873,1
5533,T30239874,0
5534,T30239875,1
5535,T30239876,1
5536,T30239877,1
5537,T30239878,1
5538,T30239879,1
5539,T30239880,1
5540,T30239881,1
5541,T30239882,1
5542,T30239883,1
5543,T30239884,1
5544,T30239885,1
5545,T30239886,1
5546,T30239887,1
5547,T30239888,1
5548,T30239889,1
5549,T30239890,1
5550,T30239891,1
5551,T30239892,0
5552,T30239893,0
5553,T30239894,1
5554,T30239895,1
5555,T30239896,1
5556,T30239897,1
5557,T30239898,1
5558,T30239899,1
5559,T30239900,1
5560,T30239901,1
5561,T30239902,1
5562,T30239903,1
5563,T30239904,1
5564,T30239905,1
5565,T30239906,1
5566,T30239907,1
5567,T30239908,1
5568,T30239909,1
5569,T30239910,1
5570,T30239911,1
5571,T30239912,1
5572,T30239913,1
5573,T30239914,1
5574,T30239915,1
5575,T30239916,1
5576,T30239917,0
5577,T30239918,1
5578,T30239919,0
5579,T30239920,1
5580,T30239921,1
5581,T30239922,1
5582,T30239923,1
5583,T30239924,1
5584,T30239925,1
5585,T30239926,1
5586,T30239927,1
5587,T30239928,1
5588,T30239929,1
5589,T30239930,1
5590,T30239931,1
5591,T30239932,0
5592,T30239933,1
5593,T30239934,1
5594,T30239935,1
5595,T30239936,1
5596,T30239937,1
5597,T30239938,1
5598,T30239939,1
5599,T30239940,0
5600,T30239941,1
5601,T30239942,1
5602,T30239943,1
5603,T30239944,0
5604,T30239945,0
5605,T30239946,1
5606,T30239947,0
5607,T30239948,0
5608,T30239949,0
5609,T30239950,1
5610,T30239951,1
5611,T30239952,1
5612,T30239953,1
5613,T30239954,0
5614,T30239955,1
5615,T30239956,1
5616,T30239957,0
5617,T30239958,1
5618,T30239959,1
5619,T30239960,1
5620,T30239961,1
5621,T30239962,1
5622,T30239963,0
5623,T30239964,0
5624,T30239965,0
5625,T30239966,1
5626,T30239967,0
5627,T30239968,0
5628,T30239969,1
5629,T30239970,0
5630,T30239971,1
5631,T30239972,0
5632,T30239973,1
5633,T30239974,0
5634,T30239975,0
5635,T30239976,1
5636,T30239977,1
5637,T30239978,1
5638,T30239979,1
5639,T30239980,1
5640,T30239981,1
5641,T30239982,1
5642,T30239983,1
5643,T30239984,1
5644,T30239985,0
5645,T30239986,0
5646,T30239987,1
5647,T30239988,1
5648,T30239989,0
5649,T30239990,1
5650,T30239991,0
5651,T30239992,1
5652,T30239993,1
5653,T30239994,1
5654,T30239995,1
5655,T30239996,1
5656,T30239997,1
5657,T30239998,1
5658,T30239999,1
5659,T30240000,1
5660,T30240001,1
5661,T30240002,1
5662,T30240003,0
5663,T30240004,1
5664,T30240005,0
5665,T30240006,0
5666,T30240007,1
5667,T30240008,1
5668,T30240009,1
5669,T30240010,1
5670,T30240011,1
5671,T30240012,1
5672,T30240013,0
5673,T30240014,1
5674,T30240015,1
5675,T30240016,1
5676,T30240017,1
5677,T30240018,1
5678,T30240019,1
5679,T30240020,1
5680,T30240021,1
5681,T30240022,1
5682,T30240023,1
5683,T30240024,1
5684,T30240025,1
5685,T30240026,1
5686,T30240027,1
5687,T30240028,0
5688,T30240029,0
5689,T30240030,0
5690,T30240031,1
5691,T30240032,1
5692,T30240033,1
5693,T30240034,1
5694,T30240035,1
5695,T30240036,1
5696,T30240037,1
5697,T30240038,1
5698,T30240039,1
5699,T30240040,1
5700,T30240041,1
5701,T30240042,1
5702,T30240043,1
5703,T30240044,1
5704,T30240045,1
5705,T30240046,1
5706,T30240047,1
5707,T30240048,1
5708,T30240049,0
5709,T30240050,0
5710,T30240051,1
5711,T30240052,1
5712,T30240053,1
5713,T30240054,1
5714,T30240055,1
5715,T30240056,1
5716,T30240057,1
5717,T30240058,1
5718,T30240059,1
5719,T30240060,1
5720,T30240061,0
5721,T30240062,0
5722,T30240063,1
5723,T30240064,1
5724,T30240065,1
5725,T30240066,1
5726,T30240067,1
5727,T30240068,1
5728,T30240069,1
5729,T30240070,1
5730,T30240071,1
5731,T30240072,0
5732,T30240073,1
5733,T30240074,1
5734,T30240075,1
5735,T30240076,1
5736,T30240077,1
5737,T30240078,1
5738,T30240079,0
5739,T30240080,0
5740,T30240081,1
5741,T30240082,0
5742,T30240083,1
5743,T30240084,1
5744,T30240085,1
5745,T30240086,1
5746,T30240087,1
5747,T30240088,1
5748,T30240089,1
5749,T30240090,1
5750,T30240091,1
5751,T30240092,1
5752,T30240093,1
5753,T30240094,1
5754,T30240095,1
5755,T30240096,1
5756,T30240097,1
5757,T30240098,1
5758,T30240099,1
5759,T30240100,1
5760,T30240101,1
5761,T30240102,1
5762,T30240103,1
5763,T30240104,1
5764,T30240105,0
5765,T30240106,1
5766,T30240107,1
5767,T30240108,1
5768,T30240109,1
5769,T30240110,0
5770,T30240111,1
5771,T30240112,0
5772,T30240113,1
5773,T30240114,1
5774,T30240115,1
5775,T30240116,1
5776,T30240117,1
5777,T30240118,1
5778,T30240119,0
5779,T30240120,1
5780,T30240121,0
5781,T30240122,1
5782,T30240123,1
5783,T30240124,0
5784,T30240125,1
5785,T30240126,1
5786,T30240127,1
5787,T30240128,0
5788,T30240129,0
5789,T30240130,1
5790,T30240131,1
5791,T30240132,0
5792,T30240133,1
5793,T30240134,1
5794,T30240135,1
5795,T30240136,0
5796,T30240137,1
5797,T30240138,1
5798,T30240139,1
5799,T30240140,1
5800,T30240141,0
5801,T30240142,1
5802,T30240143,1
5803,T30240144,1
5804,T30240145,0
5805,T30240146,0
5806,T30240147,1
5807,T30240148,1
5808,T30240149,1
5809,T30240150,1
5810,T30240151,1
5811,T30240152,0
5812,T30240153,0
5813,T30240154,1
5814,T30240155,1
5815,T30240156,1
5816,T30240157,0
5817,T30240158,0
5818,T30240159,0
5819,T30240160,0
5820,T30240161,0
5821,T30240162,1
5822,T30240163,0
5823,T30240164,1
5824,T30240165,1
5825,T30240166,1
5826,T30240167,1
5827,T30240168,1
5828,T30240169,0
5829,T30240170,1
5830,T30240171,1
5831,T30240172,1
5832,T30240173,1
5833,T30240174,1
5834,T30240175,1
5835,T30240176,1
5836,T30240177,1
5837,T30240178,1
5838,T30240179,1
5839,T30240180,1
5840,T30240181,1
5841,T30240182,0
5842,T30240183,1
5843,T30240184,1
5844,T30240185,1
5845,T30240186,1
5846,T30240187,1
5847,T30240188,1
5848,T30240189,1
5849,T30240190,1
5850,T30240191,0
5851,T30240192,1
5852,T30240193,0
5853,T30240194,1
5854,T30240195,1
5855,T30240196,1
5856,T30240197,1
5857,T30240198,0
5858,T30240199,1
5859,T30240200,0
5860,T30240201,0
5861,T30240202,1
5862,T30240203,1
5863,T30240204,1
5864,T30240205,1
5865,T30240206,1
5866,T30240207,1
5867,T30240208,1
5868,T30240209,1
5869,T30240210,1
5870,T30240211,0
5871,T30240212,1
5872,T30240213,1
5873,T30240214,1
5874,T30240215,1
5875,T30240216,1
5876,T30240217,1
5877,T30240218,1
5878,T30240219,1
5879,T30240220,1
5880,T30240221,1
5881,T30240222,1
5882,T30240223,1
5883,T30240224,0
5884,T30240225,1
5885,T30240226,1
5886,T30240227,0
5887,T30240228,0
5888,T30240229,1
5889,T30240230,1
5890,T30240231,1
5891,T30240232,1
5892,T30240233,1
5893,T30240234,1
5894,T30240235,1
5895,T30240236,1
5896,T30240237,0
5897,T30240238,1
5898,T30240239,1
5899,T30240240,1
5900,T30240241,0
5901,T30240242,1
5902,T30240243,1
5903,T30240244,1
5904,T30240245,1
5905,T30240246,0
5906,T30240247,0
5907,T30240248,1
5908,T30240249,1
5909,T30240250,1
5910,T30240251,1
5911,T30240252,1
5912,T30240253,1
5913,T30240254,0
5914,T30240255,0
5915,T30240256,1
5916,T30240257,1
5917,T30240258,1
5918,T30240259,1
5919,T30240260,1
5920,T30240261,1
5921,T30240262,0
5922,T30240263,1
5923,T30240264,1
5924,T30240265,1
5925,T30240266,1
5926,T30240267,1
5927,T30240268,0
5928,T30240269,0
5929,T30240270,1
5930,T30240271,0
5931,T30240272,1
5932,T30240273,1
5933,T30240274,0
5934,T30240275,1
5935,T30240276,1
5936,T30240277,1
5937,T30240278,1
5938,T30240279,1
5939,T30240280,1
5940,T30240281,1
5941,T30240282,1
5942,T30240283,0
5943,T30240284,1
5944,T30240285,0
5945,T30240286,0
5946,T30240287,0
5947,T30240288,1
5948,T30240289,1
5949,T30240290,1
5950,T30240291,0
5951,T30240292,0
5952,T30240293,1
5953,T30240294,1
5954,T30240295,1
5955,T30240296,1
5956,T30240297,1
5957,T30240298,1
5958,T30240299,1
5959,T30240300,0
5960,T30240301,1
5961,T30240302,1
5962,T30240303,0
5963,T30240304,0
5964,T30240305,0
5965,T30240306,0
5966,T30240307,0
5967,T30240308,0
5968,T30240309,1
5969,T30240310,1
5970,T30240311,1
5971,T30240312,1
5972,T30240313,0
5973,T30240314,1
5974,T30240315,0
5975,T30240316,1
5976,T30240317,1
5977,T30240318,0
5978,T30240319,1
5979,T30240320,1
5980,T30240321,1
5981,T30240322,1
5982,T30240323,1
5983,T30240324,1
5984,T30240325,0
5985,T30240326,1
5986,T30240327,1
5987,T30240328,1
5988,T30240329,0
5989,T30240330,1
5990,T30240331,1
5991,T30240332,1
5992,T30240333,1
5993,T30240334,0
5994,T30240335,1
5995,T30240336,1
5996,T30240337,1
5997,T30240338,1
5998,T30240339,1
5999,T30240340,0
6000,T30240341,1
6001,T30240342,1
6002,T30240343,1
6003,T30240344,1
6004,T30240345,1
6005,T30240346,1
6006,T30240347,0
6007,T30240348,1
6008,T30240349,1
6009,T30240350,1
6010,T30240351,1
6011,T30240352,1
6012,T30240353,1
6013,T30240354,0
6014,T30240355,0
6015,T30240356,0
6016,T30240357,1
6017,T30240358,1
6018,T30240359,1
6019,T30240360,1
6020,T30240361,1
6021,T30240362,0
6022,T30240363,0
6023,T30240364,1
6024,T30240365,1
6025,T30240366,1
6026,T30240367,1
6027,T30240368,1
6028,T30240369,1
6029,T30240370,0
6030,T30240371,1
6031,T30240372,1
6032,T30240373,1
6033,T30240374,1
